ID,Name,StreetAddress,City,State,ZipCode,HospitalReferralRegion,County,PhoneNumber
50407,"CHINESE HOSPITAL","845 JACKSON ST","SAN FRANCISCO",CA,94133,"CA - San Francisco","SAN FRANCISCO",4159822400
50414,"MERCY HOSPITAL OF FOLSOM","1650 CREEKSIDE DRIVE",FOLSOM,CA,95630,"CA - Sacramento",SACRAMENTO,9169837400
50492,"CLOVIS COMMUNITY MEDICAL CENTER","2755 HERNDON AVE",CLOVIS,CA,93611,"CA - Fresno",FRESNO,5593244000
50502,"SAINT VINCENT MEDICAL CENTER","2131 W 3RD ST","LOS ANGELES",CA,90057,"CA - Los Angeles","LOS ANGELES",2134847111
50512,"KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD","27400 HESPERIAN BLVD",HAYWARD,CA,94545,"CA - Alameda County",ALAMEDA,5107844000
50534,"JOHN F KENNEDY MEMORIAL HOSPITAL, INC","47-111 MONROE STREET",INDIO,CA,92201,"CA - San Diego",RIVERSIDE,7603476191
50568,"MADERA COMMUNITY HOSPITAL","1250 E ALMOND AVE",MADERA,CA,93637,"CA - Fresno",MADERA,5596755555
50586,"CHINO VALLEY MEDICAL CENTER","5451 WALNUT AVE",CHINO,CA,91710,"CA - San Bernardino","SAN BERNARDINO",9096276111
50604,"KAISER FOUNDATION HOSPITAL-SAN JOSE","250 HOSPITAL PARKWAY","SAN JOSE",CA,95119,"CA - San Jose","SANTA CLARA",4089727000
50633,"TWIN CITIES COMMUNITY HOSPITAL","1100 LAS TABLAS RD",TEMPLETON,CA,93465,"CA - San Luis Obispo","SAN LUIS OBISPO",8054343500
50704,"MISSION COMMUNITY HOSPITAL - PANORAMA","14850 ROSCOE BLVD","PANORAMA CITY",CA,91402,"CA - Los Angeles","LOS ANGELES",8189043100
50752,"HOLLYWOOD COMMUNITY HOSPITAL  AT BROTMAN MED CTR","3828 DELMAS TERRACE","CULVER CITY",CA,90231,"CA - Los Angeles",,
60004,"PLATTE VALLEY MEDICAL CENTER","1600 PRAIRIE CENTER PARKWAY",BRIGHTON,CO,80601,"CO - Denver",ADAMS,3034981601
60006,"MONTROSE MEMORIAL HOSPITAL","800 S 3RD ST",MONTROSE,CO,81401,"CO - Grand Junction",MONTROSE,9702492211
60012,"CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER","1008 MINNEQUA AVE",PUEBLO,CO,81004,"CO - Pueblo",PUEBLO,7195574000
60013,"MERCY REGIONAL MEDICAL CENTER","1010 THREE SPRINGS BLVD",DURANGO,CO,81301,"NM - Albuquerque","LA PLATA",9702474311
60016,"CENTURA HEALTH-ST THOMAS MORE HOSPITAL","1338 PHAY AVE","CANON CITY",CO,81212,"CO - Colorado Springs",FREMONT,7192852000
60030,"MCKEE MEDICAL CENTER","2000 BOISE AVE, ANNEX SUITE 1000",LOVELAND,CO,80538,"CO - Greeley",LARIMER,9706694640
60065,"NORTH SUBURBAN MEDICAL CENTER","9191 GRANT ST",THORNTON,CO,80229,"CO - Denver",ADAMS,3034517800
60116,"EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC","200 EXEMPLA CIRCLE",LAFAYETTE,CO,80026,"CO - Boulder",BOULDER,3036894000
70004,"SHARON HOSPITAL","50 HOSPITAL HILL ROAD, PO BOX 789",SHARON,CT,6069,"CT - Hartford",LITCHFIELD,8603644228
70011,"CHARLOTTE HUNGERFORD HOSPITAL","540 LITCHFIELD ST",TORRINGTON,CT,6790,"CT - Hartford",LITCHFIELD,8604966666
70012,"ROCKVILLE GENERAL HOSPITAL","31 UNION ST",ROCKVILLE,CT,6066,"CT - Hartford",TOLLAND,8608725160
70019,"MILFORD HOSPITAL, INC","300 SEASIDE AVENUE",MILFORD,CT,6460,"CT - New Haven","NEW HAVEN",2038764000
90005,"SIBLEY MEMORIAL HOSPITAL","5255 LOUGHBORO RD NW",WASHINGTON,DC,20016,"DC - Washington","DISTRICT OF COLUMBIA",2025374680
90008,"UNITED MEDICAL CENTER","1310 SOUTHERN AVENUE  SE",WASHINGTON,DC,20032,"DC - Washington","DISTRICT OF COLUMBIA",2025746611
100051,"SOUTH LAKE HOSPITAL","1900 DON WICKHAM DR",CLERMONT,FL,34711,"FL - Orlando",LAKE,3523944071
100055,"FLORIDA HOSPITAL NORTH PINELLAS","1395 S PINELLAS AVE","TARPON SPRINGS",FL,34689,"FL - Clearwater",PINELLAS,7279425000
100099,"LAKE WALES MEDICAL CENTER","410 S 11TH ST","LAKE WALES",FL,33853,"FL - Orlando",POLK,8636761433
100117,"BAPTIST MEDICAL CENTER  BEACHES","1350 13TH AVE S","JACKSONVILLE BE",FL,32250,"FL - Jacksonville",DUVAL,9042472900
100121,"BARTOW REGIONAL MEDICAL CENTER","2200 OSPREY BLVD",BARTOW,FL,33831,"FL - Lakeland",POLK,8635338111
100132,"SOUTH FLORIDA BAPTIST HOSPITAL","301 N ALEXANDER ST","PLANT CITY",FL,33563,"FL - Lakeland",HILLSBOROUGH,8137571200
100142,"JACKSON HOSPITAL","4250 HOSPITAL DR",MARIANNA,FL,32446,"AL - Dothan",JACKSON,8507182620
100156,"LAKE CITY MEDICAL CENTER","340 NW COMMERCE DR","LAKE CITY",FL,32055,"FL - Gainesville",COLUMBIA,3867199000
100175,"DESOTO MEMORIAL HOSPITAL","900 N ROBERT AVE",ARCADIA,FL,34265,"FL - Sarasota","DE SOTO",8634943535
100183,"CORAL GABLES HOSPITAL","3100 DOUGLAS RD","CORAL GABLES",FL,33134,"FL - Miami",MIAMI-DADE,3054458461
100211,"PASCO REGIONAL MEDICAL CENTER","13100 FT KING ROAD","DADE CITY",FL,33525,"FL - Tampa",PASCO,3525683174
100217,"SEBASTIAN RIVER MEDICAL CENTER","13695 US HWY 1",SEBASTIAN,FL,32978,"FL - Orlando","INDIAN RIVER",7725893187
100230,"MEMORIAL HOSPITAL PEMBROKE","7800 SHERIDAN ST","PEMBROKE PINES",FL,33024,"FL - Miami",BROWARD,9549629650
100239,"EDWARD WHITE HOSPITAL","2323 9TH AVE N","SAINT PETERSBUR",FL,33713,"FL - St. Petersburg",PINELLAS,7273231111
100252,"RAULERSON HOSPITAL","1796 HWY 441 NORTH",OKEECHOBEE,FL,34972,"FL - Orlando",OKEECHOBEE,8637632151
100266,"GULF BREEZE HOSPITAL","1110 GULF BREEZE PKWY","GULF BREEZE",FL,32561,"FL - Pensacola","SANTA ROSA",8509342000
100314,"WEST KENDALL BAPTIST HOSPITAL","9555 SW 162 AVE",MIAMI,FL,33196,"FL - Miami",MIAMI-DADE,7864672011
110002,"UPSON REGIONAL MEDICAL CENTER","801 W GORDON STREET",THOMASTON,GA,30286,"GA - Macon",UPSON,7066478111
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC","1900 TEBEAU STREET",WAYCROSS,GA,31501,"FL - Jacksonville",WARE,9122872500
110008,"NORTHSIDE HOSPITAL CHEROKEE","201 HOSPITAL ROAD",CANTON,GA,30114,"GA - Atlanta",CHEROKEE,7707205298
110032,"STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE",TOCCOA,GA,30577,"GA - Atlanta",STEPHENS,7062824250
110041,"HABERSHAM COUNTY MEDICAL CTR","541 HISTORIC HIGHWAY 441-NORTH",DEMOREST,GA,30535,"GA - Atlanta",HABERSHAM,7067542161
110044,"PHOEBE SUMTER MEDICAL CENTER","126 HIGHWAY 280 W",AMERICUS,GA,31719,"GA - Albany",SUMTER,2299311280
110046,"CLEARVIEW  REGIONAL MEDICAL CENTER","2151 WEST SPRING STREET",MONROE,GA,30655,"GA - Atlanta",WALTON,7702671792
110051,"UNION GENERAL HOSPITAL","35 HOSPITAL ROAD",BLAIRSVILLE,GA,30512,"GA - Atlanta",UNION,7067452111
110089,"COFFEE REGIONAL MEDICAL CENTER","1101 OCILLA ROAD",DOUGLAS,GA,31533,"FL - Jacksonville",COFFEE,2293841900
110124,"WAYNE MEMORIAL HOSPITAL","865 SOUTH FIRST STREET",JESUP,GA,31545,"GA - Savannah",WAYNE,9125303302
110128,"MEADOWS REGIONAL MEDICAL CENTER","ONE MEADOWS PARKWAY",VIDALIA,GA,30474,"GA - Savannah",TOOMBS,9125355828
110132,"MEMORIAL HOSPITAL AND MANOR","1500 E SHOTWELL STREET",BAINBRIDGE,GA,39819,"FL - Tallahassee",DECATUR,2292463500
110163,"PHOEBE NORTH","2000 PALMYRA RD BOX 1908",ALBANY,GA,31701,"GA - Albany",,
110226,"DEKALB MEDICAL CENTER AT HILLANDALE","2801 DEKALB MEDICAL PARKWAY",LITHONIA,GA,30058,"GA - Atlanta",DEKALB,4045018040
110230,"EMORY JOHNS CREEK HOSPITAL","6325 HOSPITAL PARKWAY","JOHNS CREEK",GA,30097,"GA - Atlanta",CHATTOOGA,6784747000
140012,"KATHERINE SHAW BETHEA HOSPITAL","403 E 1ST ST",DIXON,IL,61021,"IL - Rockford",LEE,8152885531
140026,"ST MARYS HOSPITAL","111  SPRING STREET",STREATOR,IL,61364,"IL - Peoria","LA SALLE",8156732311
140040,"GALESBURG COTTAGE HOSPITAL","695 N KELLOGG ST",GALESBURG,IL,61401,"IL - Peoria",KNOX,3093454555
140052,"SAINT ANTHONY'S HEALTH CENTER","ST ANTHONY'S WAY",ALTON,IL,62002,"MO - St. Louis",MADISON,6184652571
140064,"ST MARY MEDICAL CENTER","3333 NORTH SEMINARY",GALESBURG,IL,61401,"IL - Peoria",KNOX,3093443161
140089,"MC DONOUGH DISTRICT HOSPITAL","525 EAST GRANT STREET",MACOMB,IL,61455,"IL - Springfield",MCDONOUGH,3098334101
140101,"MORRIS HOSPITAL & HEALTHCARE CENTERS","150 W HIGH ST",MORRIS,IL,60450,"IL - Joliet",GRUNDY,8159422932
140110,"OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER","1100 EAST NORRIS DRIVE",OTTAWA,IL,61350,"IL - Peoria","LA SALLE",8154333100
140125,"GATEWAY REGIONAL MEDICAL CENTER","2100 MADISON AVENUE","GRANITE CITY",IL,62040,"MO - St. Louis",MADISON,6187983175
140130,"LAKE FOREST HOSPITAL","660 N WESTMORELAND ROAD","LAKE FOREST",IL,60045,"IL - Evanston",LAKE,8472345600
140160,"FHN MEMORIAL HOSPITAL","1045 WEST STEPHENSON STREET",FREEPORT,IL,61032,"IL - Rockford",STEPHENSON,8152354131
140286,"KISHWAUKEE COMMUNITY HOSPITAL","ONE KISH HOSPITAL DRIVE",DEKALB,IL,60115,"IL - Rockford",DEKALB,8157561521
140289,"ANDERSON HOSPITAL","6800 STATE ROUTE 162",MARYVILLE,IL,62062,"MO - St. Louis",MADISON,6182885711
150001,"JOHNSON MEMORIAL HOSPITAL","1125 W JEFFERSON ST",FRANKLIN,IN,46131,"IN - Indianapolis",JOHNSON,3177363300
150011,"MARION GENERAL HOSPITAL","441 N WABASH AVE",MARION,IN,46952,"IN - Indianapolis",GRANT,7656606000
150030,"HENRY COUNTY MEMORIAL HOSPITAL","1000 N 16TH ST","NEW CASTLE",IN,47362,"IN - Indianapolis",HENRY,7655210890
150037,"HANCOCK REGIONAL HOSPITAL","801 N STATE ST",GREENFIELD,IN,46140,"IN - Indianapolis",HANCOCK,3174684410
150046,"TERRE HAUTE REGIONAL HOSPITAL","3901 S SEVENTH ST","TERRE HAUTE",IN,47802,"IN - Terre Haute",VIGO,8122320021
150064,"FAYETTE REGIONAL HEALTH SYSTEM","1941 VIRGINIA AVE",CONNERSVILLE,IN,47331,"IN - Indianapolis",FAYETTE,7658255131
150065,"SCHNECK MEDICAL CENTER","411 W TIPTON ST",SEYMOUR,IN,47274,"IN - Indianapolis",JACKSON,8125222349
150075,"BLUFFTON REGIONAL MEDICAL CENTER","303 S MAIN ST",BLUFFTON,IN,46714,"IN - Fort Wayne",WELLS,2608243210
150076,"SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH","1915 LAKE AVE",PLYMOUTH,IN,46563,"IN - South Bend",MARSHALL,5749484000
150086,"DEARBORN COUNTY HOSPITAL","600 WILSON CREEK RD",LAWRENCEBURG,IN,47025,"OH - Cincinnati",DEARBORN,8125371010
150097,"MAJOR HOSPITAL","150 W WASHINGTON ST",SHELBYVILLE,IN,46176,"IN - Indianapolis",SHELBY,3173923211
150133,"KOSCIUSKO COMMUNITY HOSPITAL","2101 E DUBOIS DR",WARSAW,IN,46580,"IN - Fort Wayne",KOSCIUSKO,5742673200
160001,"MARSHALLTOWN MEDICAL & SURGICAL CENTER","3 SOUTH 4TH AVENUE",MARSHALLTOWN,IA,50158,"IA - Des Moines",MARSHALL,6417545151
160008,"KEOKUK AREA HOSPITAL","1600 MORGAN STREET",KEOKUK,IA,52632,"IA - Iowa City",LEE,3195247150
160024,"IOWA LUTHERAN HOSPITAL","700 EAST UNIVERSITY AVENUE","DES MOINES",IA,50316,"IA - Des Moines",POLK,5152635612
160028,"ALEGENT HEALTH MERCY HOSPITAL","800 MERCY DRIVE","COUNCIL BLUFFS",IA,51503,"NE - Omaha",POTTAWATTAMIE,7123285000
160032,"SKIFF MEDICAL CENTER","204 NORTH 4TH AVENUE EAST",NEWTON,IA,50208,"IA - Des Moines",JASPER,6417921273
160067,"COVENANT MEDICAL CENTER","3421 WEST NINTH STREET",WATERLOO,IA,50702,"IA - Waterloo","BLACK HAWK",3192728000
160117,"THE FINLEY HOSPITAL","350 NORTH GRANDVIEW AVENUE",DUBUQUE,IA,52001,"IA - Dubuque",DUBUQUE,5635821881
170142,"MERCY REGIONAL HEALTH CENTER","1823 COLLEGE AVE",MANHATTAN,KS,66502,"KS - Topeka",RILEY,7857762831
170185,"SAINT LUKE'S SOUTH HOSPITAL","12300 METCALF AVENUE","OVERLAND PARK",KS,66213,"MO - Kansas City",JOHNSON,9133177904
180005,"HIGHLANDS REGIONAL MEDICAL CENTER","5000 KENTUCKY ROUTE 321",PRESTONSBURG,KY,41653,"KY - Lexington",FLOYD,6068868511
180017,"T J SAMSON COMMUNITY HOSPITAL","1301 NORTH RACE STREET",GLASGOW,KY,42141,"KY - Louisville",BARREN,2706514159
180020,"MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT","3600 WEST CUMBERLAND AVENUE",MIDDLESBORO,KY,40965,"TN - Knoxville",BELL,6062421101
180021,"PINEVILLE COMMUNITY HOSPITAL","850 RIVERVIEW AVENUE",PINEVILLE,KY,40977,"TN - Knoxville",BELL,6063373051
180056,"METHODIST HOSPITAL","1305 N ELM ST",HENDERSON,KY,42420,"IN - Evansville",HENDERSON,2708277700
180070,"TWIN LAKES REGIONAL MEDICAL CENTER","910 WALLACE AVENUE",LEITCHFIELD,KY,42754,"KY - Louisville",GRAYSON,2702599400
180116,"JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE",MAYFIELD,KY,42066,"KY - Paducah",GRAVES,2702514500
190003,"DAUTERIVE HOSPITAL","600 NORTH LEWIS STREET","NEW IBERIA",LA,70563,"LA - Lafayette",IBERIA,3373657311
190007,"NATCHITOCHES REGIONAL MEDICAL CENTER","501 KEYSER AVE",NATCHITOCHES,LA,71457,"LA - Shreveport",NATCHITOCHES,3182144200
190013,"WEST CALCASIEU CAMERON HOSPITAL","701 EAST CYPRESS STREET",SULPHUR,LA,70663,"LA - Lake Charles",CALCASIEU,3375277034
190014,"TECHE REGIONAL MEDICAL CENTER","1125 MARGUERITE STREET","MORGAN CITY",LA,70380,"LA - Houma","SAINT MARY",9853842200
190020,"LANE REGIONAL MEDICAL CENTER","6300 MAIN STREET",ZACHARY,LA,70791,"LA - Baton Rouge","EAST BATON ROUGE",2256584000
190054,"IBERIA GENERAL HOSPITAL AND MEDICAL CENTER","2315 E MAIN STREET","NEW IBERIA",LA,70562,"LA - Lafayette",IBERIA,3373640441
190116,"MOREHOUSE GENERAL HOSPITAL","323 W WALNUT",BASTROP,LA,71220,"LA - Monroe",MOREHOUSE,3182833600
190135,"OCHSNER BAPTIST MEDICAL CENTER LLC","2700 NAPOLEON AVENUE","NEW ORLEANS",LA,70115,"LA - New Orleans",,
190144,"MINDEN MEDICAL CENTER","NO 1 MEDICAL PLAZA",MINDEN,LA,71055,"LA - Shreveport",WEBSTER,3183772321
190202,"OCHSNER MEDICAL CENTER - BATON ROUGE","17000 MEDICAL CENTER DR","BATON ROUGE",LA,70816,"LA - Baton Rouge","EAST BATON ROUGE",2257554876
200001,"ST JOSEPH HOSPITAL","360 BROADWAY",BANGOR,ME,4401,"ME - Bangor",PENOBSCOT,2072621000
200008,"MERCY HOSPITAL","144 STATE STREET",PORTLAND,ME,4101,"ME - Portland",CUMBERLAND,2078793000
200021,"MID COAST HOSPITAL","123 MEDICAL CENTER DRIVE",BRUNSWICK,ME,4011,"ME - Portland",CUMBERLAND,2077290181
200031,"CARY MEDICAL CENTER","163 VAN BUREN RD, SUITE 1",CARIBOU,ME,4736,"ME - Bangor",AROOSTOOK,2074983111
200050,"MAINE COAST MEMORIAL HOSPITAL","50 UNION ST",ELLSWORTH,ME,4605,"ME - Bangor",HANCOCK,2076675311
200052,"NORTHERN MAINE MEDICAL CENTER","194 E MAIN STREET","FORT KENT",ME,4743,"ME - Bangor",AROOSTOOK,2078343195
210055,"LAUREL REGIONAL MEDICAL CENTER","7300 VAN DUSEN ROAD",LAUREL,MD,20707,"MD - Takoma Park","PRINCE GEORGES",3017254300
220015,"COOLEY DICKINSON HOSPITAL INC,THE","30 LOCUST STREET",NORTHAMPTON,MA,1060,"MA - Springfield",HAMPSHIRE,4135822000
220030,"WING MEMORIAL HOSPITAL AND MEDICAL CENTER","40 WRIGHT STREET",PALMER,MA,1069,"MA - Springfield",HAMPDEN,4132837651
220049,"MARLBOROUGH HOSPITAL","157 UNION STREET",MARLBOROUGH,MA,1752,"MA - Worcester",MIDDLESEX,5084815000
220051,"NORTH ADAMS REGIONAL HOSPITAL","71 HOSPITAL AVENUE","NORTH ADAMS",MA,1247,"MA - Springfield",BERKSHIRE,4136645000
220067,"QUINCY MEDICAL CENTER","114 WHITWELL STREET",QUINCY,MA,2169,"MA - Boston",NORFOLK,6177736100
220119,"BRIGHAM AND WOMEN'S FAULKNER HOSPITAL","1153 CENTRE STREET",BOSTON,MA,2130,"MA - Boston",SUFFOLK,6179837000
230005,"EMMA L BIXBY MEDICAL CENTER","818 RIVERSIDE AVENUE",ADRIAN,MI,49221,"MI - Ann Arbor",LENAWEE,5172650900
230022,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY","274 E CHICAGO ST",COLDWATER,MI,49036,"MI - Kalamazoo",BRANCH,5172795400
230030,"MIDMICHIGAN MEDICAL CENTER-GRATIOT","300 E WARWICK DR",ALMA,MI,48801,"MI - Lansing",GRATIOT,9894631101
230037,"HILLSDALE COMMUNITY HEALTH CENTER","168 S HOWELL STREET",HILLSDALE,MI,49242,"MI - Kalamazoo",HILLSDALE,5174374451
230040,"PENNOCK HOSPITAL","1009 W GREEN ST",HASTINGS,MI,49058,"MI - Grand Rapids",BARRY,2699453451
230055,"DICKINSON COUNTY MEMORIAL HOSPITAL","1721 S STEPHENSON AVE","IRON MOUNTAIN",MI,49801,"WI - Green Bay",DICKINSON,9067741313
230058,"MERCY HOSPITAL - GRAYLING","1100 E MICHIGAN AVE",GRAYLING,MI,49738,"MI - Traverse City",CRAWFORD,9893485461
230069,"SAINT JOSEPH MERCY LIVINGSTON HOSPITAL","620 BYRON RD",HOWELL,MI,48843,"MI - Ann Arbor",LIVINGSTON,5175456000
230080,"MCLAREN CENTRAL MICHIGAN","1221 SOUTH DRIVE","MOUNT PLEASANT",MI,48858,"MI - Lansing",ISABELLA,9897726700
230081,"MERCY HOSPITAL - CADILLAC","400 HOBART ST",CADILLAC,MI,49601,"MI - Grand Rapids",WEXFORD,2318767200
230093,"MECOSTA COUNTY MEDICAL CENTER","605 OAK STREET","BIG RAPIDS",MI,49307,"MI - Grand Rapids",MECOSTA,2317968691
230101,"ST FRANCIS HOSPITAL","3401 LUDINGTON ST",ESCANABA,MI,49829,"MI - Marquette",,
230108,"PORTAGE HEALTH HOSPITAL","500 CAMPUS DRIVE",HANCOCK,MI,49930,"MI - Marquette",HOUGHTON,9064831000
230110,"MEMORIAL MEDICAL CENTER OF WEST MICHIGAN","1 N ATKINSON DRIVE",LUDINGTON,MI,49431,"MI - Muskegon",MASON,2318432591
230174,"NORTH OTTAWA COMMUNITY HOSPITAL","1309 SHELDON RD","GRAND HAVEN",MI,49417,"MI - Muskegon",OTTAWA,6168423600
230180,"MIDMICHIGAN MEDICAL CENTER-CLARE","703 N MCEWAN ST",CLARE,MI,48617,"MI - Lansing",CLARE,9898025000
230208,"CARSON CITY HOSPITAL","406 EAST ELM ST","CARSON CITY",MI,48811,"MI - Lansing",MONTCALM,9895843131
230241,"ST JOHN RIVER DISTRICT HOSPITAL","4100 RIVER RD","EAST CHINA",MI,48054,"MI - Detroit","SAINT CLAIR",8103297111
230259,"CHELSEA COMMUNITY HOSPITAL","775 S MAIN ST",CHELSEA,MI,48118,"MI - Ann Arbor",WASHTENAW,7344753911
240020,"CAMBRIDGE MEDICAL CENTER","701 SOUTH DELLWOOD",CAMBRIDGE,MN,55008,"MN - Minneapolis",ISANTI,7636897700
240040,"UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS","750 EAST 34TH ST",HIBBING,MN,55746,"MN - Minneapolis","SAINT LOUIS",2183626659
240043,"MAYO CLINIC HEALTH SYSTEM - ALBERT LEA","404 WEST FOUNTAIN STREET","ALBERT LEA",MN,56007,"MN - Rochester",FREEBORN,5073732384
240044,"WINONA HEALTH SERVICES","855 MANKATO AVENUE",WINONA,MN,55987,"WI - La Crosse",WINONA,5074543650
240050,"FAIRVIEW LAKES MEDICAL CENTER","5200 FAIRVIEW BOULEVARD",WYOMING,MN,55092,"MN - Minneapolis",CHISAGO,6519827104
240052,"LAKE REGION HEALTHCARE CORPORATION","712 SOUTH CASCADE","FERGUS FALLS",MN,56537,"ND - Fargo/Moorhead MN","OTTER TAIL",2187368000
240056,"RIDGEVIEW MEDICAL CENTER","500 SOUTH MAPLE STREET",WACONIA,MN,55387,"MN - Minneapolis",CARVER,9524422191
240064,"GRAND ITASCA CLINIC AND HOSPITAL","1601 GOLF COURSE ROAD","GRAND RAPIDS",MN,55744,"MN - Minneapolis",ITASCA,2183263401
240084,"ESSENTIA HEALTH VIRGINIA","901 9TH STREET NORTH",VIRGINIA,MN,55792,"MN - Duluth","SAINT LOUIS",2187413340
240088,"RICE MEMORIAL HOSPITAL","301 BECKER AVE SW",WILLMAR,MN,56201,"MN - Minneapolis",KANDIYOHI,3202314227
240101,"ESSENTIA HEALTH ST MARYS","1027 WASHINGTON AVE","DETROIT LAKES",MN,56501,"ND - Fargo/Moorhead MN",BECKER,2188470852
240207,"FAIRVIEW RIDGES HOSPITAL","201 EAST NICOLLET BOULEVARD",BURNSVILLE,MN,55337,"MN - Minneapolis",DAKOTA,9528922000
240213,"HEALTHEAST WOODWINDS HOSPITAL","1925 WOODWINDS DRIVE",WOODBURY,MN,55125,"MN - St. Paul",WASHINGTON,6512326880
250010,"TIPPAH COUNTY HOSPITAL","1005 HWY 15 N",RIPLEY,MS,38663,"TN - Memphis",TIPPAH,6628379221
250015,"GRENADA LAKE MEDICAL CENTER","960 AVENT DRIVE",GRENADA,MS,38901,"MS - Oxford",GRENADA,6622277000
250020,"WEBSTER GENERAL HOSPITAL/SWING BED","70 MEDICAL PLAZA",EUPORA,MS,39744,"MS - Tupelo",WEBSTER,6622586221
250025,"GILMORE MEMORIAL HOSPITAL","1105 EARL FRYE BLVD",AMORY,MS,38821,"MS - Tupelo",MONROE,6622567111
250027,"WINSTON MEDICAL CENTER & SWINGBED","562 EAST MAIN STREET",LOUISVILLE,MS,39339,"MS - Jackson",WINSTON,6627736211
250049,"BEACHAM MEMORIAL HOSPITAL","205 N CHERRY ST",MAGNOLIA,MS,39652,"MS - Jackson",PIKE,6017832351
250050,"OCH REGIONAL MEDICAL CENTER","400 HOSPITAL ROAD",STARKVILLE,MS,39759,"MS - Tupelo",OKTIBBEHA,6623234320
250057,"KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN","P O BOX 948/427 HIGHWAY 51 NORTH",BROOKHAVEN,MS,39601,"MS - Jackson",LINCOLN,6018336011
250084,"NATCHEZ REGIONAL MEDICAL CENTER","52 SEARGENT PRENTISS DRIVE",NATCHEZ,MS,39120,"MS - Jackson",ADAMS,6014432100
250093,"BOLIVAR MEDICAL CENTER","HWY 8 E",CLEVELAND,MS,38732,"TN - Memphis",BOLIVAR,6628462551
250096,"CROSSGATES RIVER OAKS HOSPITAL","350 CROSSGATES BLVD",BRANDON,MS,39042,"MS - Jackson",RANKIN,6018252811
250097,"SOUTHWEST MS REGIONAL MEDICAL CENTER","215 MARION AV BOX 1307",MCCOMB,MS,39649,"MS - Jackson",PIKE,6012495500
260015,"TWIN RIVERS REGIONAL MEDICAL CENTER","1301 FIRST ST",KENNETT,MO,63857,"AR - Jonesboro",DUNKLIN,5738884522
260024,"TEXAS COUNTY MEMORIAL HOSPITAL","1333 SAM HOUSTON BOULEVARD",HOUSTON,MO,65483,"MO - Springfield",TEXAS,4179673311
260048,"TRUMAN MEDICAL CENTER HOSPITAL HILL","2301 HOLMES STREET","KANSAS CITY",MO,64108,"MO - Kansas City",JACKSON,8164041000
260052,"MERCY HOSPITAL WASHINGTON","901 EAST 5TH STREET",WASHINGTON,MO,63090,"MO - St. Louis",FRANKLIN,6362398000
260059,"MERCY HOSPITAL LEBANON","100 HOSPITAL DRIVE",LEBANON,MO,65536,"MO - Springfield",LACLEDE,4175336100
260062,"ST LUKES NORTHLAND HOSPITAL","5830 N W BARRY ROAD","KANSAS CITY",MO,64154,"MO - Kansas City",PLATTE,8168916000
260113,"MISSOURI DELTA MEDICAL CENTER","1008 NORTH MAIN ST",SIKESTON,MO,63801,"MO - Cape Girardeau","NEW MADRID",5734711600
260116,"MINERAL AREA REGIONAL MEDICAL CENTER","1212 WEBER RD",FARMINGTON,MO,63640,"MO - St. Louis","SAINT FRANCOIS",5737564581
260142,"FITZGIBBON MEMORIAL HOSPITAL","2305 S 65 HIGHWAY",MARSHALL,MO,65340,"MO - Columbia",SALINE,6608867431
260163,"PARKLAND HEALTH CENTER","1101 W LIBERTY",FARMINGTON,MO,63640,"MO - St. Louis","SAINT FRANCOIS",5734316005
260195,"CITIZENS MEMORIAL HOSPITAL","1500 N OAKLAND",BOLIVAR,MO,65613,"MO - Springfield",POLK,4173266000
270023,"COMMUNITY MEDICAL CENTER INC","2827 FORT MISSOULA RD",MISSOULA,MT,59804,"MT - Missoula",MISSOULA,4067284100
270057,"BOZEMAN DEACONESS HOSPITAL","915 HIGHLAND BLVD",BOZEMAN,MT,59715,"MT - Billings",GALLATIN,4065855000
280065,"GREAT PLAINS REGIONAL MEDICAL CENTER","601 WEST LEOTA ST","NORTH PLATTE",NE,69101,"NE - Lincoln",LINCOLN,3086968000
280077,"FREMONT AREA MEDICAL CENTER","450 EAST 23RD ST",FREMONT,NE,68025,"NE - Omaha",DODGE,4027211610
280132,"BELLEVUE MEDICAL CENTER","2500 BELLEVUE MEDICAL CENTER DR",BELLEVUE,NE,68123,"NE - Omaha",SARPY,4027633600
290012,"ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS","102 E LAKE MEAD DR",HENDERSON,NV,89015,"NV - Las Vegas",CLARK,7026165000
290032,"NORTHERN NEVADA MEDICAL CENTER","2375 PRATER WAY",SPARKS,NV,89434,"NV - Reno",WASHOE,7753317000
290047,"SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER","9300 WEST SUNSET RD","LAS VEGAS",NV,89148,"NV - Las Vegas",CLARK,7028802100
